Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData
NotSoNaiveOrderedMobility;20;16;47.24353;10;1000000;1000;20;4;536630;517735
ZigZagOverNSNMobility;20;2;5.89300;10;1000000;1000;11;4;944685;906925
ZigZagOverNSNMobility;20;4;12.14633;10;1000000;1000;12;4;881255;875765
ZigZagOverNSNMobility;20;8;25.23237;10;1000000;1000;14;4;760815;601855
ZigZagOverNSNMobility;20;16;51.55270;10;1000000;1000;21;4;502140;472940
NotSoNaiveOrderedMobility;20;2;5.80525;10;1000000;1000;10;4;943315;940210
NotSoNaiveOrderedMobility;20;4;11.11193;10;1000000;1000;13;4;891600;886445
NotSoNaiveOrderedMobility;20;8;23.40332;10;1000000;1000;14;4;783610;645585
NotSoNaiveOrderedMobility;20;16;41.18873;10;1000000;1000;21;4;607145;362505
ZigZagOverNSNMobility;20;2;6.22542;10;1000000;1000;11;4;939875;924430
ZigZagOverNSNMobility;20;4;12.97312;10;1000000;1000;13;4;873555;867635
ZigZagOverNSNMobility;20;8;23.58202;10;1000000;1000;14;4;774870;650855
ZigZagOverNSNMobility;20;16;50.78278;10;1000000;1000;20;4;501280;481605
NotSoNaiveOrderedMobility;20;2;5.71768;10;1000000;1000;11;4;944075;941410
NotSoNaiveOrderedMobility;20;4;10.96592;10;1000000;1000;11;4;896310;828355
NotSoNaiveOrderedMobility;20;8;24.16282;10;1000000;1000;14;4;762465;751920
NotSoNaiveOrderedMobility;20;16;51.16562;10;1000000;1000;22;4;534175;67220
ZigZagOverNSNMobility;20;2;5.67110;10;1000000;1000;11;4;944685;941780
ZigZagOverNSNMobility;20;4;14.07877;10;1000000;1000;12;4;871945;782885
ZigZagOverNSNMobility;20;8;27.71488;10;1000000;1000;15;4;738780;579315
ZigZagOverNSNMobility;20;16;48.69393;10;1000000;1000;22;4;529280;499610
NotSoNaiveOrderedMobility;20;2;5.61055;10;1000000;1000;11;4;945855;942670
NotSoNaiveOrderedMobility;20;4;10.81593;10;1000000;1000;12;4;893815;888565
NotSoNaiveOrderedMobility;20;8;25.26535;10;1000000;1000;14;4;752470;741605
NotSoNaiveOrderedMobility;20;16;48.89005;10;1000000;1000;22;4;525090;456370
ZigZagOverNSNMobility;20;2;6.79225;10;1000000;1000;12;4;936750;892490
ZigZagOverNSNMobility;20;4;10.89870;10;1000000;1000;12;4;894445;879980
ZigZagOverNSNMobility;20;8;25.21117;10;1000000;1000;14;4;815510;672065
ZigZagOverNSNMobility;20;16;49.08680;10;1000000;1000;22;4;531755;246720
NotSoNaiveOrderedMobility;20;2;5.82238;10;1000000;1000;11;4;943205;940110
NotSoNaiveOrderedMobility;20;4;11.66130;10;1000000;1000;12;4;886695;880555
NotSoNaiveOrderedMobility;20;8;24.60170;10;1000000;1000;14;4;759585;748565
NotSoNaiveOrderedMobility;20;16;43.91082;10;1000000;1000;22;4;569655;551715
ZigZagOverNSNMobility;20;2;5.71468;10;1000000;1000;11;4;944615;941060
ZigZagOverNSNMobility;20;4;10.77008;10;1000000;1000;13;4;900080;836130
ZigZagOverNSNMobility;20;8;21.16257;10;1000000;1000;14;4;791950;783495
ZigZagOverNSNMobility;20;16;46.56365;10;1000000;1000;21;4;565495;523695
NotSoNaiveOrderedMobility;20;2;5.75383;10;1000000;1000;11;4;943365;940600
NotSoNaiveOrderedMobility;20;4;11.15880;10;1000000;1000;12;4;896845;829020
NotSoNaiveOrderedMobility;20;8;24.12060;10;1000000;1000;14;4;777385;622185
NotSoNaiveOrderedMobility;20;16;57.10200;10;1000000;1000;21;4;440315;418565
ZigZagOverNSNMobility;20;2;5.77627;10;1000000;1000;11;4;943870;941125
ZigZagOverNSNMobility;20;4;12.78297;10;1000000;1000;12;4;875060;869335
ZigZagOverNSNMobility;20;8;22.87700;10;1000000;1000;15;4;775865;765840
ZigZagOverNSNMobility;20;16;48.08453;10;1000000;1000;22;4;578735;246040
NotSoNaiveOrderedMobility;20;2;5.17612;10;1000000;1000;11;4;951655;923020
NotSoNaiveOrderedMobility;20;4;12.34508;10;1000000;1000;12;4;882310;809085
NotSoNaiveOrderedMobility;20;8;21.61500;10;1000000;1000;13;4;794905;651610
NotSoNaiveOrderedMobility;20;16;47.76193;10;1000000;1000;21;4;544870;271780
ZigZagOverNSNMobility;20;2;6.76482;10;1000000;1000;10;4;934345;931065
ZigZagOverNSNMobility;20;4;13.16483;10;1000000;1000;12;4;878795;797495
ZigZagOverNSNMobility;20;8;21.52175;10;1000000;1000;15;4;794880;682080
ZigZagOverNSNMobility;20;16;45.51713;10;1000000;1000;22;4;553235;531940
NotSoNaiveOrderedMobility;20;2;5.27943;10;1000000;1000;11;4;948520;946115
NotSoNaiveOrderedMobility;20;4;9.66993;10;1000000;1000;12;4;905890;901385
NotSoNaiveOrderedMobility;20;8;25.54260;10;1000000;1000;14;4;750590;739610
NotSoNaiveOrderedMobility;20;16;40.61738;10;1000000;1000;21;4;613200;358930
ZigZagOverNSNMobility;20;2;6.99580;10;1000000;1000;11;4;933685;889420
ZigZagOverNSNMobility;20;4;11.99813;10;1000000;1000;11;4;883130;876680
ZigZagOverNSNMobility;20;8;25.47050;10;1000000;1000;15;4;759940;600100
ZigZagOverNSNMobility;20;16;54.66807;10;1000000;1000;21;4;468210;445645
NotSoNaiveOrderedMobility;20;2;6.37680;10;1000000;1000;10;4;941080;896360
NotSoNaiveOrderedMobility;20;4;10.55578;10;1000000;1000;12;4;901200;830560
NotSoNaiveOrderedMobility;20;8;26.78075;10;1000000;1000;14;4;737970;728075
NotSoNaiveOrderedMobility;20;16;46.18340;10;1000000;1000;19;4;549020;530835
ZigZagOverNSNMobility;20;2;5.15725;10;1000000;1000;11;4;949550;947150
ZigZagOverNSNMobility;20;4;10.92353;10;1000000;1000;12;4;896310;841290
ZigZagOverNSNMobility;20;8;21.53472;10;1000000;1000;14;4;788380;777735
ZigZagOverNSNMobility;20;16;49.16965;10;1000000;1000;20;4;519175;495475
NotSoNaiveOrderedMobility;20;2;4.94883;10;1000000;1000;10;4;952145;944415
NotSoNaiveOrderedMobility;20;4;12.36010;10;1000000;1000;11;4;879030;874230
NotSoNaiveOrderedMobility;20;8;19.40353;10;1000000;1000;14;4;809650;800460
NotSoNaiveOrderedMobility;20;16;50.13190;10;1000000;1000;20;4;522975;240745
ZigZagOverNSNMobility;20;2;6.58635;10;1000000;1000;11;4;941520;904160
ZigZagOverNSNMobility;20;4;11.00277;10;1000000;1000;13;4;892195;886920
ZigZagOverNSNMobility;20;8;22.82285;10;1000000;1000;14;4;777760;768420
ZigZagOverNSNMobility;20;16;54.05765;10;1000000;1000;22;4;496345;144380
NotSoNaiveOrderedMobility;20;2;5.71713;10;1000000;1000;11;4;946395;925780
NotSoNaiveOrderedMobility;20;4;14.01313;10;1000000;1000;12;4;863595;857065
NotSoNaiveOrderedMobility;20;8;27.21060;10;1000000;1000;14;4;733610;721570
NotSoNaiveOrderedMobility;20;16;46.64768;10;1000000;1000;23;4;543190;525165
ZigZagOverNSNMobility;20;2;6.72287;10;1000000;1000;11;4;938230;897060
ZigZagOverNSNMobility;20;4;12.33160;10;1000000;1000;12;4;880200;874120
ZigZagOverNSNMobility;20;8;26.65890;10;1000000;1000;15;4;754545;590630
ZigZagOverNSNMobility;20;16;44.16418;10;1000000;1000;22;4;578835;328900
NotSoNaiveOrderedMobility;20;2;5.87170;10;1000000;1000;10;4;943040;933850
NotSoNaiveOrderedMobility;20;4;12.24125;10;1000000;1000;11;4;879685;874000
NotSoNaiveOrderedMobility;20;8;28.83950;10;1000000;1000;15;4;726100;563575
NotSoNaiveOrderedMobility;20;16;44.77915;10;1000000;1000;21;4;568160;431200
ZigZagOverNSNMobility;20;2;5.67903;10;1000000;1000;11;4;946085;921110
ZigZagOverNSNMobility;20;4;10.33345;10;1000000;1000;12;4;898605;893840
ZigZagOverNSNMobility;20;8;21.34175;10;1000000;1000;14;4;790080;781805
ZigZagOverNSNMobility;20;16;56.85900;10;1000000;1000;22;4;477305;130675
NotSoNaiveOrderedMobility;20;2;5.85668;10;1000000;1000;11;4;942780;939505
NotSoNaiveOrderedMobility;20;4;12.30807;10;1000000;1000;12;4;880000;874025
NotSoNaiveOrderedMobility;20;8;25.89230;10;1000000;1000;14;4;746035;735760
NotSoNaiveOrderedMobility;20;16;47.67168;10;1000000;1000;22;4;530610;511595
ZigZagOverNSNMobility;20;2;6.95782;10;1000000;1000;11;4;932370;928600
ZigZagOverNSNMobility;20;4;12.32100;10;1000000;1000;12;4;879465;873770
ZigZagOverNSNMobility;20;8;28.83920;10;1000000;1000;15;4;717195;704545
ZigZagOverNSNMobility;20;16;58.99795;10;1000000;1000;22;4;424220;397395
NotSoNaiveOrderedMobility;20;2;5.55270;10;1000000;1000;11;4;947395;912350
NotSoNaiveOrderedMobility;20;4;11.31940;10;1000000;1000;12;4;894965;828865
NotSoNaiveOrderedMobility;20;8;23.59420;10;1000000;1000;14;4;774465;639375
NotSoNaiveOrderedMobility;20;16;45.29765;10;1000000;1000;22;4;581230;305830
ZigZagOverNSNMobility;20;2;7.12110;10;1000000;1000;11;4;932560;892025
ZigZagOverNSNMobility;20;4;14.10500;10;1000000;1000;13;4;861820;856155
ZigZagOverNSNMobility;20;8;19.70673;10;1000000;1000;14;4;807395;798470
ZigZagOverNSNMobility;20;16;46.42730;10;1000000;1000;22;4;552010;524020
NotSoNaiveOrderedMobility;20;2;6.47105;10;1000000;1000;11;4;936605;933320
NotSoNaiveOrderedMobility;20;4;10.25287;10;1000000;1000;12;4;899905;895090
NotSoNaiveOrderedMobility;20;8;20.95360;10;1000000;1000;14;4;795085;786160
NotSoNaiveOrderedMobility;20;16;50.28990;10;1000000;1000;22;4;511535;361295
ZigZagOverNSNMobility;20;2;6.38370;10;1000000;1000;12;4;937950;934895
ZigZagOverNSNMobility;20;4;9.45978;10;1000000;1000;13;4;907690;904050
ZigZagOverNSNMobility;20;8;25.85918;10;1000000;1000;15;4;754385;606365
ZigZagOverNSNMobility;20;16;57.03655;10;1000000;1000;21;4;595880;387190
NotSoNaiveOrderedMobility;20;2;5.23687;10;1000000;1000;10;4;949395;938190
NotSoNaiveOrderedMobility;20;4;11.63032;10;1000000;1000;12;4;894065;826195
NotSoNaiveOrderedMobility;20;8;23.58712;10;1000000;1000;14;4;780700;650785
NotSoNaiveOrderedMobility;20;16;42.88002;10;1000000;1000;21;4;592970;336710
ZigZagOverNSNMobility;20;2;7.40093;10;1000000;1000;11;4;927970;924695
ZigZagOverNSNMobility;20;4;11.88723;10;1000000;1000;12;4;886805;820015
ZigZagOverNSNMobility;20;8;22.22820;10;1000000;1000;14;4;782255;772650
ZigZagOverNSNMobility;20;16;53.86958;10;1000000;1000;21;4;473180;450875
NotSoNaiveOrderedMobility;20;2;5.17017;10;1000000;1000;10;4;949330;947110
NotSoNaiveOrderedMobility;20;4;12.21307;10;1000000;1000;12;4;883500;831570
NotSoNaiveOrderedMobility;20;8;22.33215;10;1000000;1000;14;4;806470;677650
NotSoNaiveOrderedMobility;20;16;58.71893;10;1000000;1000;22;4;444285;229110
ZigZagOverNSNMobility;20;2;6.93835;10;1000000;1000;11;4;932775;929195
ZigZagOverNSNMobility;20;4;11.23198;10;1000000;1000;12;4;896520;830665
ZigZagOverNSNMobility;20;8;27.58080;10;1000000;1000;15;4;731480;720570
ZigZagOverNSNMobility;20;16;41.45285;10;1000000;1000;21;4;595300;577110
NotSoNaiveOrderedMobility;20;2;6.37500;10;1000000;1000;11;4;937520;934415
NotSoNaiveOrderedMobility;20;4;10.64373;10;1000000;1000;11;4;898720;834685
NotSoNaiveOrderedMobility;20;8;20.57712;10;1000000;1000;14;4;811740;679995
NotSoNaiveOrderedMobility;20;16;47.57910;10;1000000;1000;20;4;534445;515235
ZigZagOverNSNMobility;20;2;6.62125;10;1000000;1000;11;4;935575;932025
ZigZagOverNSNMobility;20;4;11.32243;10;1000000;1000;12;4;888975;883155
ZigZagOverNSNMobility;20;8;19.30425;10;1000000;1000;15;4;810390;802585
ZigZagOverNSNMobility;20;16;46.83155;10;1000000;1000;21;4;552790;300570
NotSoNaiveOrderedMobility;20;2;5.73113;10;1000000;1000;11;4;944185;940765
NotSoNaiveOrderedMobility;20;4;11.44258;10;1000000;1000;12;4;894170;820120
NotSoNaiveOrderedMobility;20;8;21.34513;10;1000000;1000;14;4;789220;779980
NotSoNaiveOrderedMobility;20;16;40.73928;10;1000000;1000;20;4;600210;583050
ZigZagOverNSNMobility;20;2;6.91148;10;1000000;1000;11;4;935345;901435
ZigZagOverNSNMobility;20;4;10.49028;10;1000000;1000;12;4;897780;893230
ZigZagOverNSNMobility;20;8;20.66355;10;1000000;1000;14;4;797935;789530
ZigZagOverNSNMobility;20;16;43.37695;10;1000000;1000;22;4;591455;556635
NotSoNaiveOrderedMobility;20;4;11.24055;10;1000000;1000;11;4;889850;884380
NotSoNaiveOrderedMobility;20;2;5.97590;10;1000000;1000;11;4;945110;907820
NotSoNaiveOrderedMobility;20;8;23.45348;10;1000000;1000;14;4;770645;760395
NotSoNaiveOrderedMobility;20;16;57.72538;10;1000000;1000;22;4;452415;110945
ZigZagOverNSNMobility;20;2;5.22225;10;1000000;1000;11;4;950845;917660
ZigZagOverNSNMobility;20;4;11.26727;10;1000000;1000;13;4;889430;884530
ZigZagOverNSNMobility;20;8;24.51347;10;1000000;1000;15;4;767755;610230
ZigZagOverNSNMobility;20;16;53.82753;10;1000000;1000;21;4;494060;205420
NotSoNaiveOrderedMobility;20;2;5.63978;10;1000000;1000;11;4;945515;926775
NotSoNaiveOrderedMobility;20;4;13.27150;10;1000000;1000;11;4;873350;790000
NotSoNaiveOrderedMobility;20;8;26.90305;10;1000000;1000;14;4;749765;600460
NotSoNaiveOrderedMobility;20;16;40.46283;10;1000000;1000;20;4;599810;584435
ZigZagOverNSNMobility;20;2;5.40290;10;1000000;1000;11;4;947555;945015
ZigZagOverNSNMobility;20;4;13.95950;10;1000000;1000;13;4;866385;795890
ZigZagOverNSNMobility;20;8;23.35145;10;1000000;1000;14;4;770725;761425
ZigZagOverNSNMobility;20;16;48.83315;10;1000000;1000;20;4;519140;500045
NotSoNaiveOrderedMobility;20;2;5.85912;10;1000000;1000;11;4;943770;921865
NotSoNaiveOrderedMobility;20;4;11.54530;10;1000000;1000;12;4;890920;815545
NotSoNaiveOrderedMobility;20;8;24.01958;10;1000000;1000;15;4;771360;619165
NotSoNaiveOrderedMobility;20;16;45.07083;10;1000000;1000;20;4;568380;329740
ZigZagOverNSNMobility;20;2;7.65955;10;1000000;1000;11;4;925465;921545
ZigZagOverNSNMobility;20;4;10.26365;10;1000000;1000;12;4;900655;867060
ZigZagOverNSNMobility;20;8;25.32490;10;1000000;1000;14;4;760390;617180
ZigZagOverNSNMobility;20;16;40.25978;10;1000000;1000;22;4;606620;587200
NotSoNaiveOrderedMobility;20;2;5.92723;10;1000000;1000;11;4;942150;939185
NotSoNaiveOrderedMobility;20;4;12.84360;10;1000000;1000;12;4;878550;798020
NotSoNaiveOrderedMobility;20;8;22.78583;10;1000000;1000;14;4;776390;766815
NotSoNaiveOrderedMobility;20;16;51.53755;10;1000000;1000;21;4;496600;475175
ZigZagOverNSNMobility;20;2;5.74205;10;1000000;1000;11;4;943865;940915
ZigZagOverNSNMobility;20;4;14.24433;10;1000000;1000;12;4;860680;854255
ZigZagOverNSNMobility;20;8;29.26210;10;1000000;1000;15;4;720295;548155
ZigZagOverNSNMobility;20;16;50.61860;10;1000000;1000;20;4;526905;263715
NotSoNaiveOrderedMobility;20;2;5.36030;10;1000000;1000;11;4;947955;945320
NotSoNaiveOrderedMobility;20;4;11.50680;10;1000000;1000;12;4;892955;824350
NotSoNaiveOrderedMobility;20;8;29.55777;10;1000000;1000;14;4;725400;601695
NotSoNaiveOrderedMobility;20;16;42.12645;10;1000000;1000;21;4;597620;402405
ZigZagOverNSNMobility;20;2;5.70925;10;1000000;1000;11;4;947680;911355
ZigZagOverNSNMobility;20;4;12.97585;10;1000000;1000;12;4;873050;866960
ZigZagOverNSNMobility;20;8;24.02020;10;1000000;1000;15;4;783325;648530
ZigZagOverNSNMobility;20;16;45.32582;10;1000000;1000;20;4;559160;532785
NotSoNaiveOrderedMobility;20;2;6.92590;10;1000000;1000;11;4;935685;889765
NotSoNaiveOrderedMobility;20;4;12.97380;10;1000000;1000;12;4;873400;867830
NotSoNaiveOrderedMobility;20;8;22.79140;10;1000000;1000;14;4;776190;765880
NotSoNaiveOrderedMobility;20;16;37.43945;10;1000000;1000;20;4;637630;535060
ZigZagOverNSNMobility;20;2;6.51165;10;1000000;1000;11;4;936425;933015
ZigZagOverNSNMobility;20;4;11.45002;10;1000000;1000;12;4;888020;883240
ZigZagOverNSNMobility;20;8;23.23160;10;1000000;1000;14;4;774505;761905
ZigZagOverNSNMobility;20;16;52.63385;10;1000000;1000;20;4;508865;232965
NotSoNaiveOrderedMobility;20;2;6.32257;10;1000000;1000;11;4;942220;901465
NotSoNaiveOrderedMobility;20;4;12.39957;10;1000000;1000;12;4;885555;806020
NotSoNaiveOrderedMobility;20;8;20.63510;10;1000000;1000;14;4;797485;788595
NotSoNaiveOrderedMobility;20;16;49.44298;10;1000000;1000;23;4;543000;-46165
ZigZagOverNSNMobility;20;2;5.24515;10;1000000;1000;12;4;951325;925000
ZigZagOverNSNMobility;20;4;11.04285;10;1000000;1000;12;4;894865;841020
ZigZagOverNSNMobility;20;8;23.79435;10;1000000;1000;14;4;772680;663230
ZigZagOverNSNMobility;20;16;43.02158;10;1000000;1000;21;4;601960;322525
NotSoNaiveOrderedMobility;20;2;5.77013;10;1000000;1000;10;4;945035;926690
NotSoNaiveOrderedMobility;20;4;13.35730;10;1000000;1000;12;4;869180;862460
NotSoNaiveOrderedMobility;20;8;21.39335;10;1000000;1000;15;4;795170;682055
NotSoNaiveOrderedMobility;20;16;54.02373;10;1000000;1000;21;4;484155;285305
ZigZagOverNSNMobility;20;2;6.14540;10;1000000;1000;11;4;940020;936820
ZigZagOverNSNMobility;20;4;13.13025;10;1000000;1000;13;4;883300;802130
ZigZagOverNSNMobility;20;8;25.03543;10;1000000;1000;14;4;754360;743850
ZigZagOverNSNMobility;20;16;48.29838;10;1000000;1000;20;4;548725;271145
NotSoNaiveOrderedMobility;20;2;5.83155;10;1000000;1000;10;4;943975;940615
NotSoNaiveOrderedMobility;20;4;11.78282;10;1000000;1000;11;4;884165;879125
NotSoNaiveOrderedMobility;20;8;22.17995;10;1000000;1000;14;4;789435;672675
NotSoNaiveOrderedMobility;20;16;44.38008;10;1000000;1000;21;4;564635;544620
ZigZagOverNSNMobility;20;2;5.77625;10;1000000;1000;11;4;943255;940770
ZigZagOverNSNMobility;20;4;12.53225;10;1000000;1000;12;4;878255;871650
ZigZagOverNSNMobility;20;8;29.58087;10;1000000;1000;15;4;719375;533480
ZigZagOverNSNMobility;20;16;47.28550;10;1000000;1000;21;4;536565;517020
NotSoNaiveOrderedMobility;20;2;5.61480;10;1000000;1000;10;4;946665;911530
NotSoNaiveOrderedMobility;20;4;12.32170;10;1000000;1000;12;4;888365;814080
NotSoNaiveOrderedMobility;20;8;24.11485;10;1000000;1000;14;4;774430;618000
NotSoNaiveOrderedMobility;20;16;50.10060;10;1000000;1000;23;4;507730;487595
ZigZagOverNSNMobility;20;2;6.17598;10;1000000;1000;12;4;941230;902195
ZigZagOverNSNMobility;20;4;9.70590;10;1000000;1000;12;4;907890;851675
ZigZagOverNSNMobility;20;8;25.88580;10;1000000;1000;15;4;771520;566425
ZigZagOverNSNMobility;20;16;45.55205;10;1000000;1000;20;4;554855;535500
NotSoNaiveOrderedMobility;20;2;6.35105;10;1000000;1000;11;4;938255;934695
NotSoNaiveOrderedMobility;20;4;15.00018;10;1000000;1000;12;4;853520;847995
NotSoNaiveOrderedMobility;20;8;33.04033;10;1000000;1000;14;4;702665;505430
NotSoNaiveOrderedMobility;20;16;47.52373;10;1000000;1000;21;4;535330;513565
ZigZagOverNSNMobility;20;2;5.30443;10;1000000;1000;10;4;948770;943045
ZigZagOverNSNMobility;20;4;12.81108;10;1000000;1000;12;4;889345;815635
ZigZagOverNSNMobility;20;8;22.84020;10;1000000;1000;15;4;775695;766155
ZigZagOverNSNMobility;20;16;50.31320;10;1000000;1000;21;4;523085;203950
NotSoNaiveOrderedMobility;20;2;5.54952;10;1000000;1000;11;4;945325;942640
NotSoNaiveOrderedMobility;20;4;10.39105;10;1000000;1000;12;4;907135;845250
NotSoNaiveOrderedMobility;20;8;23.56873;10;1000000;1000;14;4;776150;629105
NotSoNaiveOrderedMobility;20;16;46.94940;10;1000000;1000;21;4;552795;427075
ZigZagOverNSNMobility;20;2;6.03632;10;1000000;1000;12;4;942680;906305
ZigZagOverNSNMobility;20;4;12.30132;10;1000000;1000;12;4;880640;875060
ZigZagOverNSNMobility;20;8;27.77198;10;1000000;1000;14;4;746620;575460
ZigZagOverNSNMobility;20;16;44.33698;10;1000000;1000;21;4;588510;300615
NotSoNaiveOrderedMobility;20;2;4.80815;10;1000000;1000;10;4;952825;950635
NotSoNaiveOrderedMobility;20;4;13.06355;10;1000000;1000;12;4;871725;866015
NotSoNaiveOrderedMobility;20;8;23.39825;10;1000000;1000;14;4;769795;760625
NotSoNaiveOrderedMobility;20;16;51.68773;10;1000000;1000;22;4;495270;473465
ZigZagOverNSNMobility;20;2;6.11800;10;1000000;1000;10;4;941045;923455
ZigZagOverNSNMobility;20;4;11.92492;10;1000000;1000;13;4;887155;819410
ZigZagOverNSNMobility;20;8;20.97132;10;1000000;1000;14;4;804835;688300
ZigZagOverNSNMobility;20;16;59.67183;10;1000000;1000;23;4;432095;150785
NotSoNaiveOrderedMobility;20;2;6.24275;10;1000000;1000;11;4;940240;918890
NotSoNaiveOrderedMobility;20;4;10.88820;10;1000000;1000;11;4;893310;888570
NotSoNaiveOrderedMobility;20;8;27.38863;10;1000000;1000;15;4;746000;585385
NotSoNaiveOrderedMobility;20;16;41.98053;10;1000000;1000;21;4;600030;365500
ZigZagOverNSNMobility;20;2;5.39652;10;1000000;1000;12;4;947355;945255
ZigZagOverNSNMobility;20;4;11.26588;10;1000000;1000;12;4;893590;826035
ZigZagOverNSNMobility;20;8;30.16320;10;1000000;1000;15;4;707665;695015
ZigZagOverNSNMobility;20;16;50.13238;10;1000000;1000;21;4;510655;490005
NotSoNaiveOrderedMobility;20;2;6.85475;10;1000000;1000;10;4;934675;899860
NotSoNaiveOrderedMobility;20;4;10.93970;10;1000000;1000;12;4;892940;888000
NotSoNaiveOrderedMobility;20;8;24.84233;10;1000000;1000;14;4;757600;747010
NotSoNaiveOrderedMobility;20;16;39.15760;10;1000000;1000;20;4;617355;601870
ZigZagOverNSNMobility;20;2;5.66433;10;1000000;1000;11;4;949590;908635
ZigZagOverNSNMobility;20;4;12.76882;10;1000000;1000;13;4;875665;869815
ZigZagOverNSNMobility;20;8;22.53093;10;1000000;1000;14;4;779680;770030
ZigZagOverNSNMobility;20;16;40.57465;10;1000000;1000;20;4;603510;588450
NotSoNaiveOrderedMobility;20;2;4.88275;10;1000000;1000;11;4;952410;950175
NotSoNaiveOrderedMobility;20;4;10.65570;10;1000000;1000;12;4;895900;891250
NotSoNaiveOrderedMobility;20;8;26.78110;10;1000000;1000;14;4;737110;725970
NotSoNaiveOrderedMobility;20;16;50.25850;10;1000000;1000;21;4;508205;487355
ZigZagOverNSNMobility;20;2;6.49663;10;1000000;1000;11;4;936725;933425
ZigZagOverNSNMobility;20;4;11.87137;10;1000000;1000;12;4;883585;878260
ZigZagOverNSNMobility;20;8;24.52663;10;1000000;1000;14;4;762810;704535
ZigZagOverNSNMobility;20;16;46.35165;10;1000000;1000;21;4;549525;525835
NotSoNaiveOrderedMobility;20;2;5.98345;10;1000000;1000;11;4;943145;920955
NotSoNaiveOrderedMobility;20;4;13.61855;10;1000000;1000;12;4;866810;860025
NotSoNaiveOrderedMobility;20;8;20.12885;10;1000000;1000;14;4;802850;794185
NotSoNaiveOrderedMobility;20;16;51.38535;10;1000000;1000;22;4;522685;205420
ZigZagOverNSNMobility;20;2;5.80882;10;1000000;1000;11;4;943240;940685
ZigZagOverNSNMobility;20;4;11.60610;10;1000000;1000;13;4;886605;881625
ZigZagOverNSNMobility;20;8;23.48500;10;1000000;1000;15;4;793130;751720
ZigZagOverNSNMobility;20;16;41.72352;10;1000000;1000;21;4;605875;346210
NotSoNaiveOrderedMobility;20;2;7.36470;10;1000000;1000;11;4;930365;884625
NotSoNaiveOrderedMobility;20;4;14.36165;10;1000000;1000;11;4;859535;853100
NotSoNaiveOrderedMobility;20;8;23.47260;10;1000000;1000;14;4;776695;635705
NotSoNaiveOrderedMobility;20;16;37.83498;10;1000000;1000;22;4;630495;615635
ZigZagOverNSNMobility;20;4;10.79497;10;1000000;1000;12;4;894890;875890
ZigZagOverNSNMobility;20;2;7.01080;10;1000000;1000;12;4;931350;928075
ZigZagOverNSNMobility;20;8;20.74665;10;1000000;1000;15;4;802935;678975
ZigZagOverNSNMobility;20;16;45.83430;10;1000000;1000;21;4;669670;504195
