Strategy;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize;mapName
DADCA-NSN;200;8;4.51630;71;259200;13000;29942;32;4;253710;242335;5792;53;415766;169000;1.7423997508954416;2.6723669552195175;88
FPPWR;200;8;1.00258;71;259200;13000;31267;31;4;257085;255525;11409;298;88578;432546;0.3867997208885845;0.23178687967134384;88
TSPConcorde;200;12;8.58392;71;259200;13000;35602;765;4;238785;235405;4391;130;816522;131752;3.311698179822053;6.515211672004039;88
DADCA-lkh-cutted;200;12;8.51251;71;259200;13000;35084;1422;4;247850;227130;4346;130;809680;133848;3.2841472396071483;6.359833277345741;88
DADCA-lkh;200;12;8.72075;71;259200;13000;34468;1420;4;248970;228200;8654;53;812682;131752;3.3644855431241436;6.619061970807107;88
DADCA-parted-nsn;200;12;6.40506;71;259200;13000;35018;15;4;252040;235635;5377;134;604823;171157;2.4710893739997712;3.742215426425683;88
DADCA-NSN;200;12;6.04755;71;259200;13000;35506;16;4;250780;234935;4977;53;375971;169000;2.3331597817596417;3.578432043976918;88
FPPWR;200;12;1.40870;71;259200;13000;37135;31;4;256205;253895;11388;298;126300;432546;0.543479878734189;0.325676308572734;88
TSPConcorde;200;16;11.32764;71;259200;13000;38508;717;4;231765;227615;4421;53;1076903;133285;4.370232541247523;8.498812879854132;88
DADCA-lkh-cutted;200;16;11.27260;71;259200;13000;38758;1419;4;243955;216730;4348;53;1069976;133848;4.348996288437357;8.421940095951848;88
DADCA-lkh;200;16;11.53593;71;259200;13000;37138;1419;4;245550;218345;8644;53;1074326;131752;4.450589450207668;8.75578955532992;88
DADCA-parted-nsn;200;16;8.43429;71;259200;13000;37747;0;4;249790;228245;5386;134;794700;171157;3.2539692108196143;4.927807915799202;88
DADCA-NSN;200;16;8.70257;71;259200;13000;39850;15;4;249920;224310;5144;53;736493;169000;3.357471291057003;5.149447092556066;88
FPPWR;200;16;1.81641;71;259200;13000;45054;31;4;255155;252315;11398;298;160480;432546;0.7007740162037046;0.41993366023498135;88
TSPConcorde;200;4;2.95059;71;259200;13000;29860;2168;4;252235;250845;4621;92;279461;135920;1.138344270357036;2.1708272136296625;89
DADCA-lkh-cutted;200;4;2.93495;71;259200;13000;29474;1997;4;255500;249025;4411;92;280532;137100;1.1323123856881567;2.1407393900099945;89
DADCA-lkh;200;4;2.99488;71;259200;13000;29514;1982;4;255705;248800;8883;92;273250;135457;1.1554315093449914;2.2109440429230074;89
DADCA-parted-nsn;200;4;2.35985;71;259200;13000;27069;0;4;256605;250360;5176;115;223213;169984;0.9104350339601427;1.388276313079284;89
DADCA-NSN;200;4;2.41323;71;259200;13000;27359;16;4;256095;250455;7903;92;221161;166456;0.9310312595259848;1.4497723270361853;89
FPPWR;200;4;0.57476;71;259200;13000;27378;16;4;258000;256870;12999;316;51040;447591;0.22174339253734307;0.12841162433042516;89
TSPConcorde;200;8;5.65330;71;259200;13000;31807;2092;4;245630;243435;4614;92;539065;135920;2.1810565629286702;4.159283851612061;89
DADCA-lkh-cutted;200;8;5.62266;71;259200;13000;31392;1997;4;252255;240190;4408;92;535992;137100;2.169234664351853;4.101135120350111;89
DADCA-lkh;200;8;5.73762;71;259200;13000;32062;1981;4;252575;239330;8869;92;525930;135457;2.213586319730225;4.235746946071996;89
DADCA-parted-nsn;200;8;4.46600;71;259200;13000;30052;0;4;254410;242380;5184;115;422543;169984;1.7229942736911292;2.6273067802895604;89
DADCA-NSN;200;8;4.57556;71;259200;13000;32502;15;4;253490;242975;6052;92;413752;166456;1.7652621194368223;2.7488101441703776;89
FPPWR;200;8;0.95621;71;259200;13000;31705;16;4;257130;255325;12972;316;85960;447591;0.36890872675659087;0.21363508644121162;89
TSPConcorde;200;12;8.36005;71;259200;13000;36147;3107;4;238805;235860;4369;115;799700;135457;3.2253279916361826;6.171737270366969;89
DADCA-lkh-cutted;200;12;8.32456;71;259200;13000;36504;1981;4;248875;230145;4417;115;790501;137100;3.2116343854785856;6.071886453071112;89
DADCA-lkh;200;12;8.47323;71;259200;13000;36027;1981;4;249405;229530;8850;92;783201;135457;3.268991245618045;6.255287883713631;89
DADCA-parted-nsn;200;12;6.54912;71;259200;13000;35838;0;4;251690;235525;5190;115;619876;169984;2.5266675537741956;3.852787497283694;89
DADCA-NSN;200;12;6.74720;71;259200;13000;36043;16;4;250420;234945;5358;92;607907;166456;2.603087550964028;4.053445314136325;89
FPPWR;200;12;1.34016;71;259200;13000;37629;31;4;256405;253845;12981;316;117702;447591;0.5170378229309569;0.2994166632119592;89
TSPConcorde;200;16;11.07237;71;259200;13000;40209;2919;4;232445;228370;4370;115;1054488;135457;4.271746488483081;8.174082474990696;89
DADCA-lkh-cutted;200;16;11.01183;71;259200;13000;40350;1981;4;245840;220845;4420;92;1043655;137100;4.248392936242571;8.031972640948757;89
DADCA-lkh;200;16;11.21126;71;259200;13000;39212;1981;4;246060;219605;8837;92;1045232;135457;4.325330164751941;8.276616038327315;89
DADCA-parted-nsn;200;16;8.64963;71;259200;13000;39837;16;4;249740;227740;5195;115;814692;169984;3.337049956656759;5.0884986161370005;89
DADCA-NSN;200;16;8.52660;71;259200;13000;41222;15;4;247920;228175;5594;92;674514;166456;3.289583750095258;5.122435406501964;89
FPPWR;200;16;1.73352;71;259200;13000;46165;31;4;255495;252395;12996;316;153041;447591;0.6687949805193548;0.38729925076826116;89
TSPConcorde;200;4;2.90580;71;259200;13000;31964;5007;4;252280;251170;4517;73;276642;138398;1.121063534760324;2.0995944176207457;90
DADCA-lkh-cutted;200;4;2.90218;71;259200;13000;28868;1795;4;255800;249040;4466;73;278948;139178;1.119668126524159;2.0852288321075316;90
DADCA-lkh;200;4;2.93355;71;259200;13000;28918;1778;4;255800;249205;9019;33;273853;138398;1.1317691067482103;2.1196444491187454;90
DADCA-parted-nsn;200;4;2.49272;71;259200;13000;27065;16;4;256275;250685;5000;73;235623;160877;0.961696750924022;1.5494557819918726;90
DADCA-NSN;200;4;2.35861;71;259200;13000;27218;15;4;255940;250815;7934;33;220880;172323;0.9099587346155318;1.3687163292906104;90
FPPWR;200;4;0.59990;71;259200;13000;26297;31;4;257985;257190;12341;176;53325;432206;0.2314442705951847;0.138800375141187;90
TSPConcorde;200;8;5.56699;71;259200;13000;33429;4524;4;246080;243810;4569;33;526220;139190;2.1477602618693785;3.999565054073877;90
DADCA-lkh-cutted;200;8;5.55505;71;259200;13000;30226;1778;4;252655;239625;4462;73;529307;139178;2.143153554145711;3.9913305352467225;90
DADCA-lkh;200;8;5.62081;71;259200;13000;30616;1779;4;252640;240010;9013;33;521401;138398;2.168523936423563;4.061340513020329;90
DADCA-parted-nsn;200;8;4.73960;71;259200;13000;30099;0;4;253640;242910;4979;73;452541;160877;1.8285503948521586;2.9461033108876937;90
DADCA-NSN;200;8;4.45786;71;259200;13000;30850;15;4;253425;243485;7096;33;416196;172323;1.7198536748875919;2.586921493537507;90
FPPWR;200;8;1.00232;71;259200;13000;30847;31;4;257030;255730;12353;176;88124;432206;0.3866992514955814;0.23190896467808103;90
TSPConcorde;200;12;8.22772;71;259200;13000;38953;5072;4;239225;236355;4576;33;784703;139190;3.1742746556355725;5.911142975362745;90
DADCA-lkh-cutted;200;12;8.21652;71;259200;13000;35075;1794;4;249935;229560;4470;33;781817;139178;3.1699544717363985;5.903606885241019;90
DADCA-lkh;200;12;8.30807;71;259200;13000;35562;1797;4;249615;230330;8986;33;773407;138398;3.205275045010287;6.003029607845969;90
DADCA-parted-nsn;200;12;6.96847;71;259200;13000;34580;0;4;251115;234230;4999;73;660600;160877;2.688453045219858;4.331551615961183;90
DADCA-NSN;200;12;6.39371;71;259200;13000;35478;32;4;251145;236830;5769;33;535270;172323;2.4667096526825194;3.7103064708443387;90
FPPWR;200;12;1.40800;71;259200;13000;36621;32;4;256170;254285;12350;176;125435;432206;0.5432082392642136;0.3257695997216239;90
TSPConcorde;200;16;10.88785;71;259200;13000;40262;3763;4;233040;229180;4574;33;1030311;139190;4.2005583419067225;7.822291272521176;90
DADCA-lkh-cutted;200;16;10.86790;71;259200;13000;39816;1794;4;246480;220575;4473;73;1039672;139178;4.192863130620332;7.80863443544806;90
DADCA-lkh;200;16;10.99332;71;259200;13000;39606;1779;4;246490;221750;8969;33;1018225;138398;4.241248446073387;7.943262165798796;90
DADCA-parted-nsn;200;16;9.18886;71;259200;13000;39842;0;4;248640;226490;5007;33;866478;160877;3.545084858681982;5.711730050724278;90
DADCA-NSN;200;16;8.65307;71;259200;13000;42238;16;4;248265;215435;5879;33;767753;172323;3.3383746642089633;5.021423216651075;90
FPPWR;200;16;1.82564;71;259200;13000;44741;16;4;255260;252705;12336;176;160282;432206;0.7043350980224051;0.42239963676443043;90
TSPConcorde;200;4;2.94052;71;259200;13000;29459;2589;4;252275;250890;4623;77;279924;136776;1.1344594538275414;2.1498792948477714;91
DADCA-lkh-cutted;200;4;2.92438;71;259200;13000;28555;1749;4;255495;248145;4441;77;278179;137830;1.1282340725499145;2.121731637560312;91
DADCA-lkh;200;4;2.96144;71;259200;13000;28361;1732;4;255720;248775;8934;28;272892;136776;1.14253049506554;2.165174477400918;91
DADCA-parted-nsn;200;4;2.35413;71;259200;13000;27569;16;4;256545;250775;5231;77;218760;172005;0.9082284284026809;1.3686393339843312;91
DADCA-NSN;200;4;2.40694;71;259200;13000;27135;15;4;256265;250860;7590;28;224178;168203;0.9286051097393702;1.4309759305389604;91
FPPWR;200;4;0.58825;71;259200;13000;27368;31;4;257975;256910;12311;123;53966;439657;0.22694919553040852;0.13379800954262502;91
TSPConcorde;200;8;5.63845;71;259200;13000;31161;1982;4;245995;243500;4622;77;537951;136776;2.1753260864388047;4.122393706534321;91
DADCA-lkh-cutted;200;8;5.60262;71;259200;13000;30660;1732;4;251845;238420;4439;77;534632;137830;2.1615059632677944;4.064879530428879;91
DADCA-lkh;200;8;5.68419;71;259200;13000;30870;1734;4;252115;239740;8936;28;521001;136776;2.192975209809861;4.155840018590367;91
DADCA-parted-nsn;200;8;4.44508;71;259200;13000;30145;33;4;254350;243775;5224;28;418283;172005;1.7149232324531307;2.584274305118174;91
DADCA-NSN;200;8;4.55770;71;259200;13000;30910;31;4;253505;243260;6735;28;425393;168203;1.7583706632944658;2.7096405886097488;91
FPPWR;200;8;0.97648;71;259200;13000;30878;31;4;257095;255600;12323;123;88421;439657;0.37672673396776435;0.2220994307936517;91
TSPConcorde;200;12;8.33153;71;259200;13000;34645;1966;4;239355;236145;4621;77;792161;136776;3.214324732557916;6.091368154347341;91
DADCA-lkh-cutted;200;12;8.29484;71;259200;13000;36247;1732;4;248820;230100;4446;77;793511;137830;3.200169711410229;6.018167229177475;91
DADCA-lkh;200;12;8.40432;71;259200;13000;34910;1747;4;249215;230695;8906;28;779328;136776;3.2424077884468843;6.144587491704922;91
DADCA-parted-nsn;200;12;6.53340;71;259200;13000;35511;0;4;252100;236545;5233;28;618309;172005;2.520602179307653;3.798378447583173;91
DADCA-NSN;200;12;6.65493;71;259200;13000;35242;16;4;250495;234220;5682;28;595682;168203;2.567487896042905;3.956486285347592;91
FPPWR;200;12;1.37641;71;259200;13000;37162;31;4;256170;254115;12324;123;120571;439657;0.5310216740016763;0.3130640883716954;91
TSPConcorde;200;16;10.99876;71;259200;13000;38742;1763;4;232320;228665;4396;28;1048272;137753;4.243347140060586;7.984403814825841;91
DADCA-lkh-cutted;200;16;10.97538;71;259200;13000;39614;1734;4;245460;220785;4440;77;1045010;137830;4.234327221221996;7.962980597407976;91
DADCA-lkh;200;16;11.11962;71;259200;13000;39500;1732;4;246050;220620;8897;28;1035484;136776;4.289976101680384;8.129802052666811;91
DADCA-parted-nsn;200;16;8.61009;71;259200;13000;40069;0;4;249475;228690;5236;28;812659;172005;3.3217934932746527;5.00572002823633;91
DADCA-NSN;200;16;8.89435;71;259200;13000;40865;15;4;248590;215950;5554;28;798338;168203;3.4314614173715885;5.287865254381407;91
FPPWR;200;16;1.77817;71;259200;13000;45303;31;4;255360;252510;12332;123;158516;439657;0.6860236208752483;0.40444556217884475;91
TSPConcorde;200;4;2.86665;71;259200;13000;29171;998;4;252495;249860;4506;73;274094;140422;1.10595963601204;2.041451750112666;92
DADCA-lkh-cutted;200;4;2.85557;71;259200;13000;28920;1311;4;255785;249050;4519;123;272041;141575;1.101684105176421;2.0169981992705512;92
DADCA-lkh;200;4;2.91333;71;259200;13000;28631;1295;4;255610;248995;9062;73;273371;139415;1.1239697049801876;2.089681508667393;92
DADCA-parted-nsn;200;4;2.28126;71;259200;13000;26870;15;4;256495;251255;5339;123;218385;175741;0.8801156038046791;1.2980804963336547;92
DADCA-NSN;200;4;2.50687;71;259200;13000;27273;31;4;255985;235755;8415;73;215252;163943;0.9671555879439121;1.529109070805475;92
FPPWR;200;4;0.62919;71;259200;13000;27298;31;4;257860;256915;11847;126;54037;422851;0.24274149567520203;0.14879613783345047;92
TSPConcorde;200;8;5.48751;71;259200;13000;31656;1748;4;246150;241465;4502;73;522756;140422;2.1170947704713456;3.907870308827483;92
DADCA-lkh-cutted;200;8;5.46427;71;259200;13000;31947;1310;4;252680;239405;4521;123;516096;141575;2.108130667962202;3.8596324855080546;92
DADCA-lkh;200;8;5.58003;71;259200;13000;30500;1311;4;252445;240215;9046;73;520707;139415;2.1527911736968464;4.0024636676270315;92
DADCA-parted-nsn;200;8;4.29386;71;259200;13000;30503;0;4;254245;243790;5340;123;408240;175741;1.6565802838267811;2.443286481628656;92
DADCA-NSN;200;8;4.42530;71;259200;13000;32076;16;4;252805;242415;6577;73;370868;163943;1.7072912796734507;2.699291215186732;92
FPPWR;200;8;1.05118;71;259200;13000;30928;16;4;256910;255450;11798;126;92493;422851;0.4055465654054261;0.248592695188344;92
TSPConcorde;200;12;8.10813;71;259200;13000;35340;2277;4;239875;233025;4502;73;771132;140422;3.128136877714906;5.7741171518971655;92
DADCA-lkh-cutted;200;12;8.07956;71;259200;13000;35329;1295;4;249300;230675;4525;73;768136;141575;3.117115013193494;5.7069130243316515;92
DADCA-lkh;200;12;8.24316;71;259200;13000;35578;1294;4;249060;230690;9030;73;766196;139415;3.1802321185318543;5.912679160229937;92
DADCA-parted-nsn;200;12;6.30965;71;259200;13000;35707;16;4;251655;236955;5339;73;595801;175741;2.4342803652739677;3.59031455766732;92
DADCA-NSN;200;12;6.86104;71;259200;13000;35485;16;4;250180;234640;6012;73;625706;163943;2.647007560061349;4.185017716937605;92
FPPWR;200;12;1.48411;71;259200;13000;37399;31;4;256050;253965;11802;126;127169;422851;0.572575070730451;0.3509781420248099;92
TSPConcorde;200;16;10.76486;71;259200;13000;40736;845;4;233385;223455;4689;123;1019718;139415;4.153110740788368;7.721452526717679;92
DADCA-lkh-cutted;200;16;10.68085;71;259200;13000;39732;1310;4;246070;220885;4527;73;1015757;141575;4.120700058822968;7.544308354207404;92
DADCA-lkh;200;16;10.91372;71;259200;13000;39121;1295;4;245735;221245;9020;73;1012167;139415;4.2105383016117965;7.828221696214738;92
DADCA-parted-nsn;200;16;8.32415;71;259200;13000;39635;0;4;249295;229945;5332;123;789577;175741;3.211478099756134;4.736601723313228;92
DADCA-NSN;200;16;9.05003;71;259200;13000;41870;16;4;246775;199050;5966;73;782967;163943;3.491523508944901;5.520228942489269;92
FPPWR;200;16;1.91858;71;259200;13000;45109;31;4;255040;252325;11832;126;168505;422851;0.7401915080589865;0.45372398052479307;92
TSPConcorde;200;4;3.01135;71;259200;13000;28180;733;4;252005;250625;4490;64;285785;133610;1.1617871287246602;2.253837465499827;93
DADCA-lkh-cutted;200;4;2.98501;71;259200;13000;28533;1700;4;255570;248490;4345;69;286088;134740;1.1516248356767245;2.215386354515415;93
DADCA-lkh;200;4;3.02918;71;259200;13000;28568;1684;4;255515;248610;8779;69;278697;133610;1.1686637005124996;2.2671778397787583;93
DADCA-parted-nsn;200;4;2.53459;71;259200;13000;26637;0;4;256280;250035;4986;69;241171;160929;0.9778499966659062;1.5749723116144565;93
DADCA-NSN;200;4;2.52052;71;259200;13000;27023;15;4;255860;250510;7354;64;224512;160319;0.9724209283550544;1.5721873553953687;93
FPPWR;200;4;0.64932;71;259200;13000;26900;16;4;257830;256860;12263;399;60026;413792;0.25051112873418646;0.1569205894939997;93
TSPConcorde;200;8;5.77531;71;259200;13000;30225;640;4;245485;243130;4358;69;549572;133518;2.2281283340954117;4.325490676893982;93
DADCA-lkh-cutted;200;8;5.73553;71;259200;13000;30880;1685;4;252055;239480;4347;69;542494;134740;2.212782564586191;4.256740691262733;93
DADCA-lkh;200;8;5.81837;71;259200;13000;30582;1686;4;251935;239295;8768;69;538708;133610;2.24474299482739;4.354744287547784;93
DADCA-parted-nsn;200;8;4.81849;71;259200;13000;30261;0;4;253465;242270;4977;69;458836;160929;1.8589851787551426;2.9941710837284328;93
DADCA-NSN;200;8;4.76879;71;259200;13000;31160;16;4;252650;242315;6179;64;427807;160319;1.8398104090458791;2.9745623290108587;93
FPPWR;200;8;1.07840;71;259200;13000;31034;16;4;256825;255395;12253;399;97442;413792;0.4160511986073016;0.26061516578138916;93
TSPConcorde;200;12;8.54134;71;259200;13000;34590;765;4;238570;235770;4483;64;815388;133610;3.2952695735215687;6.392739117257619;93
DADCA-lkh-cutted;200;12;8.48139;71;259200;13000;35728;1687;4;248635;230195;4364;69;808700;134740;3.2721392865988412;6.294630422194;93
DADCA-lkh;200;12;8.59465;71;259200;13000;36184;1684;4;248585;229690;8752;69;795076;133610;3.3158360303783723;6.432637520201138;93
DADCA-parted-nsn;200;12;7.08383;71;259200;13000;35426;0;4;250935;234310;4987;64;668428;160929;2.7329609863206805;4.401838622338549;93
DADCA-NSN;200;12;7.05249;71;259200;13000;36799;16;4;249620;234840;5399;64;643172;160319;2.7208674482738924;4.3990346907889455;93
FPPWR;200;12;1.53696;71;259200;13000;37310;31;4;255960;253565;12250;399;138485;413792;0.5929629153330281;0.3714329606525039;93
TSPConcorde;200;16;11.31068;71;259200;13000;40662;780;4;231845;227795;4357;69;1080282;133518;4.363687146347735;8.471275096491357;93
DADCA-lkh-cutted;200;16;11.22143;71;259200;13000;39698;1685;4;245590;219510;4363;69;1068792;134740;4.329255913256363;8.328210870684646;93
DADCA-lkh;200;16;11.38827;71;259200;13000;40181;1699;4;245265;219625;8740;69;1052634;133610;4.393623304374334;8.523517405088146;93
DADCA-parted-nsn;200;16;9.35440;71;259200;13000;39851;16;4;248790;226430;4974;64;883166;160929;3.608949902834933;5.812748571201055;93
DADCA-NSN;200;16;9.21409;71;259200;13000;41402;16;4;247540;227115;5470;64;768654;160319;3.5548192265374956;5.747348371175711;93
FPPWR;200;16;1.98407;71;259200;13000;45149;18;4;254855;252075;12259;399;176404;413792;0.7654576998552061;0.4794839818132526;93
TSPConcorde;200;4;2.95285;71;259200;13000;28082;577;4;252175;250875;4579;69;282841;136368;1.1392187261850346;2.1653576632872884;94
DADCA-lkh-cutted;200;4;2.94536;71;259200;13000;28165;874;4;255585;248500;4410;44;281661;137001;1.1363274403196926;2.149882647067279;94
DADCA-lkh;200;4;2.97637;71;259200;13000;27678;889;4;255635;248920;8924;44;273672;136368;1.1482907402644396;2.182601195856379;94
DADCA-parted-nsn;200;4;2.29395;71;259200;13000;27289;0;4;256505;251020;5341;69;219481;174940;0.8850125564414723;1.311279608034924;94
DADCA-NSN;200;4;2.46807;71;259200;13000;26952;15;4;256130;250290;7777;44;228946;164478;0.9521856483862988;1.500544267693726;94
FPPWR;200;4;0.55145;71;259200;13000;27025;31;4;258080;256960;12691;307;50577;456635;0.21274952131915714;0.12076313888757001;94
TSPConcorde;200;8;5.66782;71;259200;13000;30138;719;4;245565;243385;4406;44;540412;136856;2.1866605224051234;4.141450922191266;94
DADCA-lkh-cutted;200;8;5.64660;71;259200;13000;30095;874;4;252085;238310;4413;44;538900;137001;2.1784704063309714;4.121572319333346;94
DADCA-lkh;200;8;5.70719;71;259200;13000;30311;889;4;252215;240015;8899;44;520972;136368;2.20184628510326;4.185135494388455;94
DADCA-parted-nsn;200;8;4.30570;71;259200;13000;29677;0;4;254055;243775;5339;69;406342;174940;1.6611497806641509;2.4612439873565104;94
DADCA-NSN;200;8;4.66625;71;259200;13000;31159;31;4;253045;242425;6756;44;432376;164478;1.8002515158226635;2.8370067297829156;94
FPPWR;200;8;0.92160;71;259200;13000;31082;31;4;257195;255590;12679;307;82388;456635;0.3555574607529332;0.20182529553617284;94
TSPConcorde;200;12;8.36638;71;259200;13000;33349;577;4;238995;236035;4403;44;794212;136856;3.2277690257773193;6.113270382602744;94
