Strategy;mapName;nPOIs;nUAV;SucessTax;pathTime;globalAvgDelay;tourSize;memory;validRVZ;totRVZ;msgsRVZ;msgsRVZbyUAVs;msgsRVZbyUAVsXEnergy
DADCA-LKH;22;16;4.0;9.467830000000001;0.0010833333333333333;3423.0;45.077;7804496.0;616.0;670.0;111878.0;27969.0;559380.0
DADCA-LKH;22;32;4.0;6.3459699999999994;0.0010166666666666668;4998.0;65.018;8454344.0;399.0;452.0;143220.0;35805.0;716100.0
DADCA-LKH;22;48;4.0;5.01165;0.0017166666666666667;6370.0;78.999;8460688.0;319.0;378.0;171428.0;42857.0;857140.0
DADCA-LKH;22;50;4.0;4.99707;0.0007666666666666667;6604.0;79.47800000000001;1300400.0;322.0;378.0;175106.0;43776.0;875520.0
DADCA-LKH;22;80;4.0;4.08601;0.0027833333333333334;7656.0;93.258;9108816.0;259.0;313.0;221051.0;55262.0;1105240.0
DADCA-LKH;22;160;4.0;2.6388;0.020416666666666666;11177.0;130.712;-11883704.0;161.0;214.0;270238.0;67559.0;1351180.0
DADCA-LKH;22;250;4.0;2.0581;0.019633333333333336;14074.0;154.386;-12473432.0;123.0;177.0;318937.0;79734.0;1594680.0
DADCA-LKH;22;320;4.0;1.72659;0.060283333333333335;16129.0;173.75;3572808.0;99.0;152.0;306385.0;76596.0;1531920.0
DADCA-LKH;22;500;4.0;1.2252;0.08816666666666667;23626.0;216.818;10238520.0;67.0;125.0;315349.0;78837.0;1576740.0
DADCA-LKH;23;16;4.0;9.13749;0.0014166666666666668;3560.0;47.125;7152152.0;575.0;628.0;110608.0;27652.0;553040.0
DADCA-LKH;23;32;4.0;6.5548399999999996;0.0012833333333333334;4672.0;62.527;8452472.0;419.0;477.0;140697.0;35174.0;703480.0
DADCA-LKH;23;48;4.0;5.51689;0.0015;6103.0;72.58500000000001;8452104.0;345.0;398.0;202424.0;50606.0;1012120.0
DADCA-LKH;23;50;4.0;5.48511;0.0007;6215.0;72.856;1300360.0;351.0;407.0;203281.0;50820.0;1016400.0
DADCA-LKH;23;80;4.0;4.23592;0.0015;7529.0;89.712;9759040.0;277.0;332.0;246697.0;61674.0;1233480.0
DADCA-LKH;23;160;4.0;2.66688;0.014566666666666667;11182.0;129.488;-11516480.0;161.0;214.0;270277.0;67569.0;1351380.0
DADCA-LKH;23;250;4.0;2.05856;0.0985;13696.0;154.458;-12826200.0;123.0;176.0;307972.0;76993.0;1539860.0
DADCA-LKH;23;320;4.0;1.6978099999999998;0.03336666666666667;17938.0;176.478;3596080.0;111.0;168.0;317518.0;79379.0;1587580.0
DADCA-LKH;23;500;4.0;1.22481;0.055;23337.0;216.404;10221720.0;105.0;159.0;315397.0;78849.0;1576980.0
DADCA-LKH;24;16;4.0;9.7866;0.0012833333333333334;3356.0;43.859;7804248.0;637.0;695.0;120273.0;30068.0;601360.0
DADCA-LKH;24;32;4.0;7.42471;0.0026000000000000003;4812.0;55.805;7802288.0;487.0;540.0;184787.0;46196.0;923920.0
DADCA-LKH;24;48;4.0;6.02519;0.00215;5614.0;66.81400000000001;8452320.0;375.0;428.0;209111.0;52277.0;1045540.0
DADCA-LKH;24;50;4.0;5.91481;0.0008666666666666667;5759.0;68.018;1300224.0;381.0;436.0;221338.0;55334.0;1106680.0
DADCA-LKH;24;80;4.0;4.2287300000000005;0.0026833333333333336;7780.0;89.967;9108816.0;273.0;326.0;236564.0;59141.0;1182820.0
DADCA-LKH;24;160;4.0;2.70663;0.06766666666666667;11112.0;127.672;-12514256.0;171.0;231.0;272622.0;68155.0;1363100.0
DADCA-LKH;24;250;4.0;2.01888;0.025983333333333334;16261.0;157.5;-12487968.0;124.0;177.0;292841.0;73210.0;1464200.0
DADCA-LKH;24;320;4.0;1.72469;0.08338333333333334;16396.0;174.232;3565872.0;101.0;154.0;307555.0;76888.0;1537760.0
DADCA-LKH;24;500;4.0;1.22319;0.14131666666666667;22222.0;217.031;10845416.0;68.0;124.0;295404.0;73851.0;1477020.0
DADCA-LKH;25;16;4.0;7.77199;0.0009666666666666667;3864.0;55.245000000000005;7152248.0;485.0;538.0;84167.0;21041.0;420820.0
DADCA-LKH;25;32;4.0;6.05505;0.0012166666666666667;5287.0;68.054;7810496.0;378.0;435.0;136053.0;34013.0;680260.0
DADCA-LKH;25;48;4.0;5.12418;0.0013166666666666667;6307.0;78.07900000000001;9103464.0;313.0;367.0;172604.0;43151.0;863020.0
DADCA-LKH;25;50;4.0;5.0090699999999995;0.0006833333333333333;6485.0;79.43;1300248.0;311.0;368.0;178337.0;44584.0;891680.0
DADCA-LKH;25;80;4.0;3.99995;0.002966666666666667;7947.0;95.256;9106352.0;243.0;296.0;217072.0;54268.0;1085360.0
DADCA-LKH;25;160;4.0;2.7772200000000002;0.004833333333333334;10680.0;124.684;-11294568.0;179.0;232.0;289391.0;72347.0;1446940.0
DADCA-LKH;25;250;4.0;2.10602;0.054683333333333334;13194.0;151.564;-13053760.0;126.0;181.0;310776.0;77694.0;1553880.0
DADCA-LKH;25;320;4.0;1.78719;0.043083333333333335;16160.0;169.516;3628232.0;110.0;168.0;325490.0;81372.0;1627440.0
DADCA-LKH;25;500;4.0;1.22221;0.14091666666666666;23095.0;217.838;10259376.0;1045.0;1116.0;314066.0;78516.0;1570320.0
DADCA-LKH;26;16;4.0;10.07222;0.0010333333333333334;3171.0;42.301;7803864.0;671.0;726.0;115834.0;28958.0;579160.0
DADCA-LKH;26;32;4.0;6.690360000000001;0.0016333333333333334;4699.0;61.81;7810528.0;419.0;482.0;150043.0;37510.0;750200.0
DADCA-LKH;26;48;4.0;5.3890199999999995;0.0017833333333333334;5837.0;74.476;9102400.0;335.0;388.0;172429.0;43107.0;862140.0
DADCA-LKH;26;50;4.0;5.22647;0.0005;5253.0;76.523;1300512.0;331.0;384.0;170465.0;42616.0;852320.0
DADCA-LKH;26;80;4.0;4.1559800000000005;0.0027;7789.0;91.705;9764824.0;257.0;310.0;234889.0;58722.0;1174440.0
DADCA-LKH;26;160;4.0;2.69524;0.016316666666666667;11257.0;128.296;-11504232.0;191.0;248.0;278271.0;69567.0;1391340.0
DADCA-LKH;26;250;4.0;2.0504599999999997;0.08238333333333334;13983.0;155.344;-12544368.0;125.0;180.0;307970.0;76992.0;1539840.0
DADCA-LKH;26;320;4.0;1.69938;0.08123333333333334;16589.0;176.547;3622368.0;101.0;154.0;312431.0;78107.0;1562140.0
DADCA-LKH;26;500;4.0;1.22946;0.44958333333333333;23354.0;216.245;10303640.0;73.0;126.0;342300.0;85575.0;1711500.0
DADCA-LKH;27;16;4.0;8.471860000000001;0.0010833333333333333;3441.0;49.96;7803784.0;559.0;612.0;83809.0;20952.0;419040.0
DADCA-LKH;27;32;4.0;6.41927;0.0015500000000000002;5322.0;64.146;7810552.0;405.0;458.0;157631.0;39407.0;788140.0
DADCA-LKH;27;48;4.0;5.45894;0.0022;5993.0;73.483;9102776.0;337.0;390.0;181085.0;45271.0;905420.0
DADCA-LKH;27;50;4.0;5.27928;0.0006166666666666667;6196.0;75.483;1300224.0;337.0;395.0;181413.0;45353.0;907060.0
DADCA-LKH;27;80;4.0;4.142119999999999;0.00365;7746.0;92.027;9118784.0;257.0;310.0;231998.0;57999.0;1159980.0
DADCA-LKH;27;160;4.0;2.81129;0.024566666666666667;10532.0;123.327;-11535712.0;169.0;224.0;292411.0;73102.0;1462040.0
DADCA-LKH;27;250;4.0;2.05868;0.022716666666666666;13823.0;154.836;-12690424.0;125.0;178.0;313449.0;78362.0;1567240.0
DADCA-LKH;27;320;4.0;1.7127599999999998;0.0446;16460.0;175.214;3634192.0;105.0;158.0;316445.0;79111.0;1582220.0
DADCA-LKH;27;500;4.0;1.21291;0.2569166666666667;23991.0;218.328;10225912.0;67.0;120.0;317724.0;79431.0;1588620.0
DADCA-LKH;28;16;4.0;10.032910000000001;0.00165;3068.0;42.904;7803840.0;643.0;696.0;106625.0;26656.0;533120.0
DADCA-LKH;28;32;4.0;6.41547;0.0014500000000000001;5082.0;64.376;8461040.0;405.0;458.0;149944.0;37486.0;749720.0
DADCA-LKH;28;48;4.0;5.8577699999999995;0.0022833333333333334;5791.0;68.746;9103320.0;369.0;422.0;207990.0;51997.0;1039940.0
DADCA-LKH;28;50;4.0;5.727580000000001;0.00048333333333333334;5830.0;69.644;1300360.0;371.0;424.0;212729.0;53182.0;1063640.0
DADCA-LKH;28;80;4.0;4.28634;0.004966666666666667;7181.0;88.952;9102256.0;273.0;329.0;233172.0;58293.0;1165860.0
DADCA-LKH;28;160;4.0;2.74879;0.010966666666666668;10856.0;125.634;-12524160.0;173.0;228.0;287289.0;71822.0;1436440.0
DADCA-LKH;28;250;4.0;2.02698;0.019583333333333335;14289.0;156.923;-12413480.0;127.0;180.0;312416.0;78104.0;1562080.0
DADCA-LKH;28;320;4.0;1.7216;0.017400000000000002;16733.0;174.582;3614328.0;103.0;160.0;317151.0;79287.0;1585740.0
DADCA-LKH;28;500;4.0;1.2142600000000001;0.20548333333333335;23363.0;217.851;10884744.0;68.0;128.0;303957.0;75989.0;1519780.0
DADCA-LKH;29;16;4.0;8.65066;0.0016666666666666668;3821.0;49.585;7151648.0;553.0;606.0;100814.0;25203.0;504060.0
DADCA-LKH;29;32;4.0;6.4294;0.0008666666666666667;4814.0;64.245;8460888.0;407.0;460.0;134895.0;33723.0;674460.0
DADCA-LKH;29;48;4.0;5.44862;0.0013833333333333334;5831.0;73.626;9111856.0;343.0;397.0;172155.0;43038.0;860760.0
DADCA-LKH;29;50;4.0;5.3993400000000005;0.00048333333333333334;5873.0;74.19;1300368.0;341.0;401.0;177972.0;44493.0;889860.0
DADCA-LKH;29;80;4.0;4.04615;0.0017000000000000001;7762.0;94.258;9112360.0;247.0;302.0;221542.0;55385.0;1107700.0
DADCA-LKH;29;160;4.0;2.77819;0.0074;10576.0;124.515;-12492760.0;186.0;241.0;282788.0;70697.0;1413940.0
DADCA-LKH;29;250;4.0;2.08366;0.06266666666666668;13527.0;153.141;-12471600.0;125.0;180.0;305950.0;76487.0;1529740.0
DADCA-LKH;29;320;4.0;1.76509;0.22291666666666668;16300.0;171.0;3592672.0;105.0;158.0;320969.0;80242.0;1604840.0
DADCA-LKH;29;500;4.0;1.23771;0.28481666666666666;22738.0;214.686;10070720.0;74.0;133.0;327566.0;81891.0;1637820.0
DADCA-LKH;30;16;4.0;11.76649;0.0008333333333333334;2751.0;36.608000000000004;7803424.0;761.0;820.0;143220.0;35805.0;716100.0
DADCA-LKH;30;32;4.0;6.873010000000001;0.0011;4740.0;60.137;8462304.0;449.0;520.0;161064.0;40266.0;805320.0
DADCA-LKH;30;48;4.0;5.20452;0.00235;6129.0;76.56700000000001;9103424.0;323.0;376.0;166647.0;41661.0;833220.0
DADCA-LKH;30;50;4.0;5.18283;0.0006000000000000001;6154.0;76.813;1300272.0;325.0;380.0;174743.0;43685.0;873700.0
DADCA-LKH;30;80;4.0;4.092280000000001;0.004783333333333334;7785.0;93.068;9102432.0;255.0;310.0;220738.0;55184.0;1103680.0
DADCA-LKH;30;160;4.0;2.72629;0.00995;11012.0;126.673;-11858968.0;165.0;218.0;281824.0;70456.0;1409120.0
DADCA-LKH;30;250;4.0;2.08429;0.03468333333333334;13798.0;153.222;-12481120.0;123.0;177.0;316648.0;79162.0;1583240.0
DADCA-LKH;30;320;4.0;1.7489599999999998;0.031400000000000004;16387.0;172.358;3659080.0;95.0;148.0;319982.0;79995.0;1599900.0
DADCA-LKH;30;500;4.0;1.20726;0.15293333333333334;27124.0;218.739;10672680.0;59.0;113.0;302814.0;75703.0;1514060.0
DADCA-LKH;31;16;4.0;9.8886;0.0013000000000000002;3437.0;43.169000000000004;7803296.0;654.0;708.0;133161.0;33290.0;665800.0
DADCA-LKH;31;32;4.0;6.94637;0.0026333333333333334;4737.0;59.25;8460384.0;445.0;498.0;160922.0;40230.0;804600.0
DADCA-LKH;31;48;4.0;5.78201;0.0011666666666666668;5134.0;69.492;8452320.0;362.0;424.0;203945.0;50986.0;1019720.0
DADCA-LKH;31;50;4.0;5.654780000000001;0.0005666666666666667;5583.0;70.749;1300464.0;362.0;419.0;206320.0;51580.0;1031600.0
DADCA-LKH;31;80;4.0;4.261430000000001;0.0025166666666666666;7458.0;89.706;9752800.0;269.0;323.0;237305.0;59326.0;1186520.0
DADCA-LKH;31;160;4.0;2.7443;0.012583333333333334;10849.0;125.842;-11814936.0;167.0;222.0;281552.0;70388.0;1407760.0
DADCA-LKH;31;250;4.0;2.0764;0.025233333333333333;13359.0;153.29;-13436320.0;131.0;184.0;314457.0;78614.0;1572280.0
DADCA-LKH;31;320;4.0;1.7044599999999999;0.021166666666666667;16709.0;175.952;3676992.0;95.0;148.0;309333.0;77333.0;1546660.0
DADCA-LKH;31;500;4.0;1.22343;0.08631666666666667;23471.0;216.927;10972944.0;65.0;118.0;304060.0;76015.0;1520300.0
DADCA-LKH;32;16;4.0;10.30442;0.0008333333333333334;3376.0;41.382;7802512.0;695.0;750.0;134982.0;33745.0;674900.0
DADCA-LKH;32;32;4.0;6.74678;0.0030333333333333336;5089.0;61.186;7810632.0;434.0;488.0;159014.0;39753.0;795060.0
DADCA-LKH;32;48;4.0;5.70775;0.0016833333333333333;6066.0;70.128;9103456.0;373.0;428.0;197490.0;49372.0;987440.0
DADCA-LKH;32;50;4.0;5.33461;0.0006500000000000001;6397.0;74.642;1300248.0;347.0;408.0;192907.0;48226.0;964520.0
DADCA-LKH;32;80;4.0;4.282769999999999;0.0039833333333333335;7679.0;88.918;9752800.0;277.0;335.0;253128.0;63282.0;1265640.0
DADCA-LKH;32;160;4.0;2.89563;0.01745;10151.0;120.164;-12881632.0;179.0;232.0;287926.0;71981.0;1439620.0
DADCA-LKH;32;250;4.0;2.05737;0.05508333333333334;13782.0;154.928;-12461272.0;125.0;179.0;309326.0;77331.0;1546620.0
DADCA-LKH;32;320;4.0;1.73777;0.04745;16306.0;173.279;3283456.0;101.0;154.0;312868.0;78217.0;1564340.0
DADCA-LKH;32;500;4.0;1.2188299999999999;0.5619666666666667;22739.0;217.845;10220392.0;73.0;129.0;293549.0;73387.0;1467740.0
DADCA-LKH;33;16;4.0;9.89246;0.0011333333333333334;3260.0;43.446;7806560.0;637.0;690.0;115794.0;28948.0;578960.0
DADCA-LKH;33;32;4.0;6.6169899999999995;0.00245;5579.0;62.68;7810144.0;418.0;472.0;158965.0;39741.0;794820.0
DADCA-LKH;33;48;4.0;5.24406;0.0019500000000000001;6327.0;76.174;9102880.0;351.0;406.0;181012.0;45253.0;905060.0
DADCA-LKH;33;50;4.0;5.16219;0.0009000000000000001;6467.0;77.32600000000001;1300360.0;325.0;378.0;189738.0;47434.0;948680.0
DADCA-LKH;33;80;4.0;4.18463;0.0021000000000000003;7572.0;90.833;9752800.0;265.0;319.0;228451.0;57112.0;1142240.0
DADCA-LKH;33;160;4.0;2.7724599999999997;0.018183333333333333;10579.0;125.012;-11817336.0;182.0;238.0;278279.0;69569.0;1391380.0
DADCA-LKH;33;250;4.0;2.05258;0.04278333333333333;14072.0;155.291;-12748800.0;135.0;188.0;316426.0;79106.0;1582120.0
DADCA-LKH;33;320;4.0;1.7131299999999998;0.057300000000000004;20494.0;175.713;3462152.0;111.0;175.0;315439.0;78859.0;1577180.0
DADCA-LKH;33;500;4.0;1.2210299999999998;0.14215;22078.0;217.223;10871136.0;70.0;122.0;348973.0;87243.0;1744860.0
DADCA-LKH;34;16;4.0;9.941889999999999;0.0009333333333333333;3667.0;43.347;7156072.0;647.0;701.0;135142.0;33785.0;675700.0
DADCA-LKH;34;32;4.0;7.359780000000001;0.00135;4628.0;56.261;8460600.0;475.0;532.0;177850.0;44462.0;889240.0
DADCA-LKH;34;48;4.0;5.87625;0.0017000000000000001;5576.0;68.421;9102592.0;367.0;420.0;200337.0;50084.0;1001680.0
DADCA-LKH;34;50;4.0;5.78661;0.0008500000000000001;5726.0;69.077;1300224.0;365.0;419.0;207244.0;51811.0;1036220.0
DADCA-LKH;34;80;4.0;4.10318;0.007266666666666667;7763.0;92.894;9102560.0;253.0;306.0;219871.0;54967.0;1099340.0
DADCA-LKH;34;160;4.0;2.76468;0.027183333333333334;10849.0;125.441;-11865272.0;175.0;228.0;290119.0;72529.0;1450580.0
DADCA-LKH;34;250;4.0;2.05389;0.0714;13981.0;154.832;-12782528.0;131.0;185.0;321392.0;80348.0;1606960.0
DADCA-LKH;34;320;4.0;1.70935;0.09216666666666667;16418.0;175.656;3600776.0;105.0;161.0;302405.0;75601.0;1512020.0
DADCA-LKH;34;500;4.0;1.20646;0.3542166666666667;23772.0;219.715;10234192.0;70.0;127.0;291326.0;72831.0;1456620.0
DADCA-LKH;35;16;4.0;11.72574;0.00135;3062.0;36.651;7151816.0;768.0;822.0;158543.0;39635.0;792700.0
DADCA-LKH;35;32;4.0;6.88808;0.00165;4709.0;60.091;8461872.0;442.0;497.0;149606.0;37401.0;748020.0
DADCA-LKH;35;48;4.0;5.5007;0.0023833333333333337;6013.0;72.715;9102864.0;351.0;408.0;194027.0;48506.0;970120.0
DADCA-LKH;35;50;4.0;5.40891;0.0006500000000000001;6146.0;73.226;1300408.0;345.0;399.0;192452.0;48113.0;962260.0
DADCA-LKH;35;80;4.0;4.08507;0.004916666666666667;7199.0;93.135;9752800.0;254.0;313.0;220019.0;55004.0;1100080.0
DADCA-LKH;35;160;4.0;2.68698;0.028416666666666666;10848.0;128.478;-11321880.0;169.0;223.0;260725.0;65181.0;1303620.0
DADCA-LKH;35;250;4.0;2.04967;0.09645000000000001;14165.0;155.52100000000002;-13392528.0;125.0;178.0;316153.0;79038.0;1580760.0
DADCA-LKH;35;320;4.0;1.72007;0.06775;16749.0;175.068;3637416.0;99.0;152.0;304535.0;76133.0;1522660.0
DADCA-LKH;35;500;4.0;1.23222;0.3775;23185.0;215.607;10220472.0;75.0;130.0;315164.0;78791.0;1575820.0
DADCA-LKH;36;16;4.0;10.67479;0.0014333333333333333;3564.0;40.24;7151984.0;692.0;748.0;143892.0;35973.0;719460.0
DADCA-LKH;36;32;4.0;7.05572;0.0016166666666666666;5020.0;58.608000000000004;8460912.0;451.0;504.0;159692.0;39923.0;798460.0
DADCA-LKH;36;48;4.0;5.91624;0.001966666666666667;5644.0;67.71600000000001;9102792.0;378.0;432.0;198407.0;49601.0;992020.0
DADCA-LKH;36;50;4.0;5.84198;0.0005833333333333334;5582.0;68.479;1300360.0;373.0;426.0;203729.0;50932.0;1018640.0
DADCA-LKH;36;80;4.0;4.39328;0.005366666666666667;7101.0;87.58500000000001;9756248.0;273.0;327.0;231810.0;57952.0;1159040.0
DADCA-LKH;36;160;4.0;2.71179;0.006583333333333333;11224.0;127.756;-11177560.0;169.0;223.0;289685.0;72421.0;1448420.0
DADCA-LKH;36;250;4.0;2.0874099999999998;0.02316666666666667;13669.0;152.482;-12502520.0;135.0;188.0;320395.0;80098.0;1601960.0
DADCA-LKH;36;320;4.0;1.72607;0.0339;16665.0;174.276;3257704.0;103.0;156.0;314669.0;78667.0;1573340.0
DADCA-LKH;36;500;4.0;1.22451;0.20881666666666668;21808.0;216.549;10790384.0;65.0;115.0;341670.0;85417.0;1708340.0
DADCA-LKH;37;16;4.0;7.8120199999999995;0.00115;3823.0;54.278;7802256.0;499.0;555.0;82126.0;20531.0;410620.0
DADCA-LKH;37;32;4.0;6.1988199999999996;0.0010833333333333333;5097.0;66.398;8460680.0;389.0;442.0;140011.0;35002.0;700040.0
DADCA-LKH;37;48;4.0;5.33585;0.0015666666666666667;5884.0;74.598;9102416.0;341.0;394.0;173026.0;43256.0;865120.0
DADCA-LKH;37;50;4.0;5.2876199999999995;0.00048333333333333334;6015.0;75.184;650112.0;341.0;395.0;177548.0;44387.0;887740.0
DADCA-LKH;37;80;4.0;4.36118;0.0027333333333333333;7413.0;87.502;9105944.0;277.0;330.0;252032.0;63008.0;1260160.0
DADCA-LKH;37;160;4.0;2.7850599999999996;0.02741666666666667;12748.0;124.683;-11508984.0;180.0;232.0;282770.0;70692.0;1413840.0
DADCA-LKH;37;250;4.0;2.0832200000000003;0.10111666666666667;13879.0;153.026;-12581992.0;125.0;178.0;317483.0;79370.0;1587400.0
DADCA-LKH;37;320;4.0;1.72165;0.15981666666666666;16467.0;174.832;3650160.0;99.0;154.0;316232.0;79058.0;1581160.0
DADCA-LKH;37;500;4.0;1.22855;0.26266666666666666;22862.0;216.269;10187384.0;66.0;131.0;309212.0;77303.0;1546060.0
DADCA-LKH;38;16;4.0;10.37158;0.0011166666666666666;3208.0;41.388;7802224.0;677.0;730.0;126505.0;31626.0;632520.0
DADCA-LKH;38;32;4.0;6.32095;0.0010333333333333334;5249.0;65.58200000000001;8460792.0;397.0;450.0;145399.0;36349.0;726980.0
DADCA-LKH;38;48;4.0;5.43885;0.0016666666666666668;5851.0;74.105;8451864.0;339.0;392.0;167153.0;41788.0;835760.0
DADCA-LKH;38;50;4.0;5.17836;0.0006333333333333334;6180.0;77.31;1300360.0;323.0;381.0;174179.0;43544.0;870880.0
DADCA-LKH;38;80;4.0;4.30748;0.0031333333333333335;7251.0;88.881;9106240.0;267.0;324.0;226437.0;56609.0;1132180.0
DADCA-LKH;38;160;4.0;2.8090900000000003;0.01601666666666667;10552.0;123.503;-11508240.0;173.0;226.0;293750.0;73437.0;1468740.0
DADCA-LKH;38;250;4.0;2.0691200000000003;0.020233333333333336;13833.0;154.168;-12447048.0;149.0;204.0;318154.0;79538.0;1590760.0
DADCA-LKH;38;320;4.0;1.75457;0.07563333333333333;15831.0;172.215;3327800.0;101.0;160.0;304839.0;76209.0;1524180.0
DADCA-LKH;38;500;4.0;1.26091;0.2641;20483.0;212.018;10912904.0;84.0;138.0;346974.0;86743.0;1734860.0
DADCA-LKH;39;16;4.0;10.94763;0.0011166666666666666;2997.0;39.074;7151960.0;711.0;766.0;129461.0;32365.0;647300.0
DADCA-LKH;39;32;4.0;7.05313;0.0010666666666666667;4713.0;58.534;8462192.0;441.0;494.0;160513.0;40128.0;802560.0
DADCA-LKH;39;48;4.0;5.60475;0.00205;5681.0;71.449;9103112.0;349.0;402.0;183296.0;45824.0;916480.0
DADCA-LKH;39;50;4.0;5.54475;0.0005666666666666667;5568.0;71.903;1300440.0;372.0;442.0;190493.0;47623.0;952460.0
DADCA-LKH;39;80;4.0;4.19117;0.0019833333333333335;7528.0;90.84700000000001;9756376.0;259.0;312.0;226667.0;56666.0;1133320.0
DADCA-LKH;39;160;4.0;2.78425;0.05608333333333334;12127.0;124.69;-11891960.0;188.0;242.0;280901.0;70225.0;1404500.0
DADCA-LKH;39;250;4.0;2.02873;0.033016666666666666;14918.0;156.643;-12756136.0;144.0;203.0;317914.0;79478.0;1589560.0
DADCA-LKH;39;320;4.0;1.70364;0.07440000000000001;16577.0;176.389;3588040.0;95.0;156.0;315144.0;78786.0;1575720.0
DADCA-LKH;39;500;4.0;1.2070299999999998;0.32961666666666667;23452.0;218.821;10859408.0;67.0;122.0;312025.0;78006.0;1560120.0
DADCA-LKH;40;16;4.0;9.81433;0.0009666666666666667;3342.0;44.069;7152136.0;639.0;692.0;115900.0;28975.0;579500.0
DADCA-LKH;40;32;4.0;7.03227;0.0013666666666666666;4734.0;58.813;8460944.0;453.0;506.0;163970.0;40992.0;819840.0
DADCA-LKH;40;48;4.0;5.4542;0.00245;6053.0;73.379;9103088.0;351.0;406.0;186517.0;46629.0;932580.0
DADCA-LKH;40;50;4.0;5.3841;0.0005333333333333334;6023.0;74.09400000000001;1316624.0;345.0;398.0;188378.0;47094.0;941880.0
DADCA-LKH;40;80;4.0;4.32735;0.0071;7401.0;88.07000000000001;9109008.0;275.0;328.0;242006.0;60501.0;1210020.0
DADCA-LKH;40;160;4.0;2.76793;0.02125;10748.0;125.145;-11466360.0;169.0;225.0;286788.0;71697.0;1433940.0
DADCA-LKH;40;250;4.0;2.1226700000000003;0.03631666666666667;13750.0;150.71;-12528248.0;135.0;188.0;317571.0;79392.0;1587840.0
DADCA-LKH;40;320;4.0;1.7281099999999998;0.20088333333333333;16441.0;174.50300000000001;3484584.0;97.0;150.0;316264.0;79066.0;1581320.0
DADCA-LKH;40;500;4.0;1.23665;0.189;21122.0;215.23000000000002;10212216.0;77.0;154.0;313150.0;78287.0;1565740.0
DADCA-LKH;41;16;4.0;11.13088;0.0011;3306.0;38.316;7803592.0;741.0;794.0;148926.0;37231.0;744620.0
DADCA-LKH;41;32;4.0;6.44815;0.0011833333333333333;5248.0;63.869;8462168.0;405.0;458.0;154271.0;38567.0;771340.0
DADCA-LKH;41;48;4.0;5.1835;0.0014833333333333335;6153.0;77.181;9103248.0;331.0;384.0;168271.0;42067.0;841340.0
DADCA-LKH;41;50;4.0;5.1601099999999995;0.0005833333333333334;5940.0;77.257;650112.0;341.0;394.0;173639.0;43409.0;868180.0
DADCA-LKH;41;80;4.0;4.06988;0.002666666666666667;7716.0;93.651;9108912.0;255.0;308.0;217447.0;54361.0;1087220.0
DADCA-LKH;41;160;4.0;2.74091;0.004066666666666667;10852.0;126.357;-11824224.0;163.0;220.0;270168.0;67542.0;1350840.0
DADCA-LKH;41;250;4.0;2.0232900000000003;0.035250000000000004;14312.0;157.18200000000002;-12744032.0;121.0;175.0;294534.0;73633.0;1472660.0
DADCA-LKH;41;320;4.0;1.7311;0.18821666666666667;16499.0;173.886;3579048.0;97.0;150.0;309200.0;77300.0;1546000.0
DADCA-LKH;41;500;4.0;1.20737;0.1962;23657.0;219.263;10782880.0;66.0;121.0;305855.0;76463.0;1529260.0
DADCA-LKH;42;16;4.0;8.5272;0.0016833333333333333;4291.0;50.359;7802040.0;539.0;594.0;128009.0;32002.0;640040.0
DADCA-LKH;42;32;4.0;6.46563;0.0012833333333333334;5513.0;63.449;8452872.0;415.0;468.0;182836.0;45709.0;914180.0
DADCA-LKH;42;48;4.0;5.19583;0.0016666666666666668;6356.0;76.647;9118848.0;324.0;377.0;191102.0;47775.0;955500.0
DADCA-LKH;42;50;4.0;5.08256;0.0005333333333333334;6586.0;77.993;1300360.0;319.0;372.0;194805.0;48701.0;974020.0
DADCA-LKH;42;80;4.0;4.0436;0.0023666666666666667;7706.0;93.683;9752544.0;297.0;358.0;219049.0;54762.0;1095240.0
DADCA-LKH;42;160;4.0;2.74404;0.005933333333333334;11101.0;126.298;-11833416.0;165.0;223.0;294692.0;73673.0;1473460.0
DADCA-LKH;42;250;4.0;2.01859;0.10961666666666667;14700.0;157.267;-12747112.0;123.0;176.0;305471.0;76367.0;1527340.0
DADCA-LKH;42;320;4.0;1.7381;0.15605;16350.0;173.362;3629560.0;101.0;158.0;312830.0;78207.0;1564140.0
DADCA-LKH;42;500;4.0;1.22953;0.16058333333333333;21617.0;216.073;10974184.0;83.0;141.0;312467.0;78116.0;1562320.0
DADCA-LKH;43;16;4.0;9.01717;0.0009000000000000001;3567.0;47.383;7153560.0;583.0;639.0;104837.0;26209.0;524180.0
DADCA-LKH;43;32;4.0;6.762389999999999;0.0012666666666666668;4988.0;61.156;8452688.0;451.0;504.0;162060.0;40515.0;810300.0
DADCA-LKH;43;48;4.0;5.33247;0.0014500000000000001;6147.0;75.433;9119256.0;331.0;384.0;175523.0;43880.0;877600.0
DADCA-LKH;43;50;4.0;5.08893;0.0005833333333333334;6347.0;78.248;1300368.0;317.0;370.0;174810.0;43702.0;874040.0
DADCA-LKH;43;80;4.0;4.1367199999999995;0.006583333333333333;7837.0;92.541;9752936.0;269.0;322.0;228880.0;57220.0;1144400.0
DADCA-LKH;43;160;4.0;2.7785900000000003;0.014666666666666668;10848.0;124.84100000000001;-11843104.0;169.0;223.0;293385.0;73346.0;1466920.0
DADCA-LKH;43;250;4.0;2.1386;0.05541666666666667;13520.0;150.00900000000001;-12460200.0;195.0;250.0;324088.0;81022.0;1620440.0
