Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;globalAvgDelay;nMsgs;tourSize;
ZigZagOverNSN;20;8;2.73889;71;36000;30000;2052;4;35605;34685;5215;3402;109088
ZigZagOverNSN;20;16;4.61597;71;36000;30000;4572;4;35135;33810;3747;5213;109088
ZigZagOverNSN;20;2;1.81597;71;36000;30000;1060;4;35705;35115;4631;1899;87360
ZigZagOverNSN;20;4;2.43819;71;36000;30000;1323;4;35575;34920;4219;2155;87360
ZigZagOverNSN;20;8;3.90278;71;36000;30000;1806;4;35235;34020;3955;3897;87360
ZigZagOverNSN;20;16;6.76319;71;36000;30000;4110;4;34535;32945;3066;7495;87360
ZigZagOverNSN;20;2;1.63403;71;36000;30000;1129;4;35675;35225;5198;1901;98386
ZigZagOverNSN;20;4;2.07708;71;36000;30000;1461;4;35530;35030;4788;2185;98386
ZigZagOverNSN;20;8;3.30139;71;36000;30000;1992;4;35450;34485;4551;4084;98386
ZigZagOverNSN;20;16;5.41042;71;36000;30000;4363;4;34790;33535;3139;5307;98386
ZigZagOverNSN;20;2;1.42847;71;36000;30000;1254;4;35725;35265;5959;1891;112437
ZigZagOverNSN;20;4;1.67708;71;36000;30000;1344;4;35635;35195;5533;2195;112437
ZigZagOverNSN;20;8;2.63611;71;36000;30000;2053;4;35465;34615;5611;2847;112437
ZigZagOverNSN;20;16;4.26111;71;36000;30000;4517;4;35100;33795;4285;5144;112437
ZigZagOverNSN;20;4;1.92569;71;36000;30000;1462;4;35610;35005;5089;2200;106191
ZigZagOverNSN;20;2;1.53889;71;36000;30000;1505;4;35735;35200;5637;1894;106191
ZigZagOverNSN;20;8;2.98403;71;36000;30000;2211;4;35575;34730;5172;3301;106191
ZigZagOverNSN;20;16;4.86528;71;36000;30000;4741;4;35000;33820;3443;5202;106191
ZigZagOverNSN;20;2;1.55903;71;36000;30000;1118;4;35765;35230;5197;1803;98932
ZigZagOverNSN;20;4;2.06667;71;36000;30000;1273;4;35615;34975;4697;2215;98932
ZigZagOverNSN;20;8;3.22500;71;36000;30000;2047;4;35530;34260;4311;3961;98932
ZigZagOverNSN;20;16;5.36319;71;36000;30000;4371;4;34845;33530;3336;6190;98932
ZigZagOverNSN;20;2;1.86944;71;36000;30000;1209;4;35695;35115;4607;1968;87152
